from,to,cost,flow
4186,60,1.17926045,0.0
4185,1957,0.086794684,1109.8742
4184,3641,0.295734196,0.0
312,4183,0.256417448,336.31432
1158,4182,0.576112188,86.123822
4181,664,0.186636292,1e-12
4180,2965,1.042880453,0.0
4179,2499,1.513716046,909.01057
4178,1950,1.231906082,0.0
4177,49,0.720489545,0.0
4176,2349,0.766543822,5e-13
4175,4084,0.083144676,14.960627
4174,2495,0.971858071,0.0
4173,121,1.844918177,1e-12
1230,4172,0.051108324,317.40736
4171,2203,0.469755984,13.720821
4170,3659,1.738742505,0.0
4169,338,0.103861536,-0.0
4168,443,1.960840408,-0.0
4167,2905,0.116525243,0.0
4166,79,0.273755914,-0.0
4165,676,0.166345752,0.0
4164,616,1.095794164,-0.0
4163,3823,0.495647973,0.0
4162,1992,0.347649948,0.0
4161,1341,0.229595702,-0.0
2595,4160,0.564142293,0.038486223
4159,1050,0.457626104,11.863157
4158,2223,1.641661426,18.276847
4157,314,0.362330695,0.0
4156,2291,0.964468893,-0.0
4155,1919,1.629146109,221.28039
4154,1769,0.176564974,1.5e-12
4153,3718,0.155802846,0.0
4152,1160,0.062631699,0.0
4151,983,0.127685278,0.0
4150,3899,0.707308762,-0.0
4149,2858,0.620392432,0.0
4148,190,2.426689894,-0.0
4147,836,0.377438844,-0.0
4146,985,0.967458767,39.948699
4145,225,0.197739169,0.0
4144,3719,0.20133092,-0.0
3686,4143,0.11406356,152.23992
4142,1056,1.072385206,60.318672
4141,745,2.415713238,239.66464
4140,4045,0.649560695,-0.0
4139,473,0.287188146,186.57067
1858,4138,0.609352238,745.77429
4137,387,0.059683368,0.0
4136,2338,0.062508879,0.0
3150,4135,0.92598246,72.861295
4134,1227,0.609670035,-0.0
4133,2864,1.049892337,106.22197
652,4132,0.212713667,1078.2782
4131,1086,0.230405988,-0.0
4130,564,0.82986406,97.985923
2601,4129,0.282241816,395.2579
4128,1238,6.615985577,5.2362471
4127,1580,0.317368227,12.867419
1356,4126,0.140009972,46.106505
4125,3991,0.917213261,0.0
4124,3746,0.730954781,-0.0
4123,1997,0.4266439,0.0
3668,4122,0.528439427,56.219901
952,4121,0.469884708,5e-13
84,4120,0.454275595,265.44868
4119,3119,0.712522418,11198.626
4118,644,0.102463793,0.38486223
4117,3691,0.806220949,0.0
4116,3652,0.530331485,1.0006418
4115,400,0.824517844,-0.0
4114,4085,0.374463527,0.0
4113,2293,0.158768747,0.38486223
3595,4112,1.087179533,0.67422634
4111,2711,0.077331123,0.0
2590,4110,0.793373304,31.175697
4109,1402,0.585739343,0.0
4108,581,0.152304403,0.0
1351,4107,0.890494882,21.901527
4106,3239,0.294903395,0.0
4105,678,0.525978445,0.0
1944,4104,1.897628114,4.1590511
4103,2682,0.257515605,25.279192
4102,1027,1.151919786,-0.0
1583,4101,0.356749834,289.50167
4100,2624,0.022623383,0.0
4099,4044,0.134962347,-0.0
4098,3074,0.49067563,0.0
4097,3936,0.343712136,0.0
4096,2680,1.205119718,1e-12
3223,4095,0.114669489,1e-12
216,4094,0.295096017,170.00022
4093,3406,0.087098697,0.0
4092,133,0.642516779,0.0
4091,939,0.04971536,-0.0
4090,2455,0.079416843,0.0
4089,1873,1.359425045,-0.0
4088,575,0.479980118,-0.0
4087,3265,0.189547241,-0.0
4086,3743,0.821373515,10.200473
1604,4085,0.533196182,9.0055487
4084,1896,0.067405569,0.0
4083,2570,0.380649199,-0.0
2391,4082,3.375114172,1e-12
4081,2677,0.069060372,-0.0
1866,4080,2.133381686,1.7873608
4079,2159,0.301965328,0.0
4078,2839,0.21803697,36.656761
28,4077,1.514620476,7.2552042
4076,1011,0.241066641,86.821844
663,4075,0.358046386,8285.4846
4074,3046,1.08611288,0.0
3624,4073,0.090322139,0.53880712
4072,1234,0.122429271,0.0
4071,990,0.846813482,0.0
4070,2553,0.482474104,43.832533
4069,3095,0.119536076,-0.0
4068,909,2.233514838,61.871468
4067,2649,0.269960961,-0.0
4066,704,0.372748459,-0.0
4065,3302,1.78396648,-0.0
4064,781,0.433433763,21.552285
4063,2945,1.107665136,19.243111
4062,215,0.385643886,67.735752
4061,2212,1.112633995,5e-13
4060,1175,0.109324713,0.0
4059,3209,0.222103986,-0.0
4058,4025,1.864048612,0.0
4057,820,0.403927299,0.0
551,4056,1.334068441,13.86671
4055,3307,0.653715944,-0.0
4054,1253,0.446644303,-0.0
4053,3722,0.619526139,8.466969
4052,3812,2.645759296,-0.0
1403,4051,1.504742677,0.19301381
4050,900,1.912589505,-0.0
697,4049,0.117031865,86.023702
4048,2639,1.32023753,0.0
3259,4047,0.153110433,115.36409
4046,3028,0.854704557,-0.0
131,4045,0.381561266,12.700453
4044,598,0.23875607,0.0
4043,3282,0.696414672,16.028918
4042,1367,2.686408799,0.0
4041,2292,0.770112499,725.22576
4040,3778,0.346185797,0.0
4039,2193,0.801462952,0.0
2461,4038,0.155895867,5e-13
4037,433,2.484614852,71.253281
4036,544,0.172589702,0.0
4035,2683,0.733509929,-0.0
4034,2125,0.043021579,-0.0
4033,3756,0.162697314,-0.0
4032,1185,0.299189959,4.6701056
4031,3730,0.62243712,0.0
856,4030,0.406378219,142.28564
263,4029,0.276379753,100.56238
4028,2485,0.850247828,0.0
4027,3233,0.096526491,0.46183467
4026,3368,1.559901711,-0.0
4025,3896,0.605638602,0.0
501,4024,0.625456755,9.5502178
4023,102,1.27947887,60.808232
4022,875,2.179301611,1.5256023
2520,4021,0.511869867,16.63356
4020,3203,0.383679322,0.0
4019,590,1.190484308,1439.4162
4018,2628,0.363020817,0.0
4017,1294,0.513355097,0.0
4016,2247,0.413043381,-0.0
4015,757,0.821086506,-0.0
4014,938,0.854489687,0.0
4013,1760,1.338508392,0.0
4012,2434,0.425964545,0.0
2131,4011,0.604525847,6.9432093
4010,3401,1.544434851,0.0
4009,2513,0.144189108,0.0
4008,1448,0.255857848,26.555494
4007,2815,0.616212909,0.0
4006,3385,1.3395278,-0.0
4005,984,0.126826364,7.6202721
4004,475,0.5886116,-0.0
4003,3808,1.808680152,0.0
35,4002,0.497125324,78.94827
4001,3045,0.157973656,-0.0
4000,34,0.292010055,18.858249
3999,1847,0.154714493,0.0
1548,3998,0.370822699,8.5349122
3997,769,0.031210765,875.82286
1268,3996,0.866027397,1.2109634
3995,602,0.109901089,0.0
3994,1349,0.879180702,-0.0
3993,2047,0.19769044,-0.0
3992,2008,2.462207023,62.215065
3991,1621,0.621550038,0.0
3990,2290,0.25008992,254.32497
3989,1673,0.096592146,0.0
3988,1601,1.508589486,6.1129855
3987,1064,0.805978621,5e-13
3986,3564,0.636676348,0.0
3985,3063,0.371356064,0.0
3984,3589,0.042400703,0.0
3983,1233,0.195133713,0.0
3982,3565,0.862810061,0.0
3981,268,0.088762301,0.0
3980,3279,0.102076452,54.398721
3979,2346,0.342830724,0.0
3978,1121,1.075716377,-0.0
3977,1249,1.335451573,-0.0
3976,196,0.238922274,1.6164214
3975,1485,0.137807505,575.66689
3974,1572,0.414066754,48.487432
3973,2850,0.553387075,0.0
3972,1802,0.5861462,0.0
3971,733,0.76011181,-0.0
2861,3970,0.811354898,1706.9808
2128,3969,0.304422287,198.73834
3968,704,0.710441711,5.0032089
2971,3967,0.294497957,45.038501
3966,333,0.042444397,0.0
3965,1519,0.098085567,0.0
3964,918,0.485537797,0.0
8,3963,0.023813477,1048.0254
3962,1695,0.355699501,0.0
1478,3961,0.612290256,250.07159
1107,3960,0.186366904,922.74033
532,3959,0.078259833,71.790563
3958,357,0.705834169,-0.0
56,3957,3.403161742,0.013220124
3956,1561,0.182055508,0.0
658,3955,1.853805647,0.4891446
58,3954,0.132614382,7.1203589
3844,3953,0.216430967,0.85402003
3952,1887,0.556473821,0.0
1462,3951,5.212058884,106.22197
3950,2262,0.274625921,0.0
3949,118,0.862308458,514.40662
3948,3543,0.5688033,-0.0
3243,3947,0.356992263,621.40175
3946,3512,0.717007058,-0.0
3480,3945,1.249213161,0.54202509
3944,420,0.160054732,0.0
3943,3501,0.923543707,20.602702
3942,2370,0.415374524,0.96215557
1751,3941,0.262649723,7.6972445
2482,3940,1.419111781,96.139388
3939,417,0.018044378,0.0
3938,1971,3.027917742,0.0
3937,2266,0.070059196,-0.0
3936,690,0.745820398,0.0
3935,864,1.024770737,0.0
1187,3934,0.189357885,0.63192194
3933,2905,0.224845602,0.0
95,3932,0.036465462,4.3579427
3931,645,0.093217355,0.0
3930,539,0.970686892,5.7602381
3929,1808,0.101113743,0.0
3928,2064,0.177372472,152.23992
3343,3927,0.125614305,47.491999
3926,2283,0.041808282,0.0
2691,3925,0.561082789,9.3154893
3924,1553,0.419157295,0.0
212,3923,0.830162427,138.83187
3922,3280,0.312192132,0.0
3921,2365,1.769984936,0.0
3920,2670,1.93549504,-0.0
3919,719,1.178218134,0.0
3891,3918,0.191146099,67.735752
3917,3096,1.704076376,3.40286
3875,3916,0.302428343,23.954195
977,3915,0.211577918,144.22627
3914,2024,1.466229066,74.401135
3913,534,0.163836503,41.949983
3912,2328,0.334608902,-0.0
3911,2414,0.356788975,0.0
3910,2010,0.596805988,0.0
3909,2151,0.180311301,2.1167422
3908,3837,0.475484284,-0.0
3907,3506,1.630021541,0.0
3610,3906,0.406947248,0.9359848
3905,289,0.029624537,0.0
6,3904,0.499617744,25.111307
3903,3097,0.143035209,-0.0
3902,3173,0.630622357,40.313419
3901,967,0.322292096,1317.0662
3900,2104,0.194803736,45.643496
631,3899,0.680118568,0.5526012
3898,3832,0.469211787,-0.0
3543,3897,1.972509651,28.283134
785,3896,1.026491639,2.2156928
3895,3375,0.031295503,-0.0
3894,2920,0.271170925,0.0
3893,2770,0.363983491,-0.0
3892,1547,0.059339384,-0.0
3054,3891,0.584304337,67.735752
3890,1565,1.915799195,-0.0
3889,3024,0.51117794,-0.0
2264,3888,2.115536571,115.5756
3887,347,0.286314657,-0.0
3390,3886,0.775843252,191.12258
3885,2895,0.046114855,0.0
3884,3045,0.015096184,0.0
3883,2533,0.248680783,0.0
942,3882,0.755047428,1.377537
3881,3692,1.813217918,0.0
1513,3880,0.568394188,167.31826
1301,3879,0.484191143,3.1306566
3878,918,0.668662885,0.0
3877,1544,0.862225452,187.23825
2294,3876,1.336365167,76.145059
3532,3875,0.810884393,23.954195
3874,1359,2.832233811,684.45203
3873,1607,0.167650762,1.2315591
3094,3872,0.760600912,101.11909
3871,807,4.462508577,-0.0
1972,3870,0.411932579,106.95345
3869,1048,0.344990526,-0.0
3868,1675,0.027538799,0.0
3867,1184,0.221906759,0.0
3866,3670,0.187697155,0.0
3865,3484,1.374849147,0.0
3864,1177,1.899246276,-0.0
3863,1163,0.103218431,-0.0
3862,960,0.037010586,-0.0
3861,2393,0.042012604,5e-13
3860,2154,0.032755497,0.0
3859,1025,0.094505672,0.0
3858,3060,0.600822843,-0.0
3857,3566,0.299220521,-0.0
2912,3856,0.90371297,60.318672
3855,2416,0.37355977,-0.0
3834,3854,1.625025668,4.8359215
3853,3629,0.824285582,-0.0
3852,3561,0.24819606,-0.0
3851,3006,0.416245559,0.0
3850,2593,0.249418091,0.0
3849,729,0.29250393,367.77434
3848,1715,0.061286494,0.0
3847,3411,0.07062025,126.27299
1297,3846,1.088875892,3.0788978
3845,3327,0.319319181,0.0
3844,659,2.123330732,432.97156
3843,3403,0.625013527,0.0
3842,2311,0.188423799,224.37468
3841,2351,0.072585452,253.25265
3840,2346,0.243345186,0.0
3839,1633,0.347295863,9.9294454
3838,2813,0.485697313,-0.0
3837,811,1.054552597,1.7450564
3836,2972,0.372673829,-0.0
3835,966,0.543551988,-0.0
3306,3834,2.229107525,4.8359215
3833,2799,0.061583327,0.0
3794,3832,0.671825872,12.51417
2052,3831,1.662779384,5e-13
430,3830,0.932869242,418.29528
3829,2078,1.378699986,0.0
3828,1162,0.319562041,0.0
3827,91,0.400535852,101.48817
3826,1839,0.081116939,0.0
3825,3361,0.168756782,0.0
1764,3824,0.352676097,114.32193
3823,2008,1.731386952,53.110987
3822,230,0.615364549,-0.0
3821,904,0.059373295,0.0
3820,789,0.923224158,18.993583
3819,1137,0.155322127,-0.0
3818,507,0.064149404,-0.0
3817,415,0.415540645,0.0
3816,1213,0.878937434,0.0
3815,389,0.385570519,11.661325
2247,3814,0.573987946,5.3294232
3784,3813,0.173977408,304.24258
3812,3424,3.38195039,0.0
1968,3811,0.865815596,1.7529885
3810,2262,0.668030444,235.81576
3809,739,0.283081062,-0.0
3808,2056,1.602378719,5e-13
1150,3807,0.350356096,87.281905
3256,3806,0.290872474,25.94846
3805,2432,1.41912067,0.0
3804,1668,0.177133571,62.303802
3803,1821,0.235246443,0.0
3802,3553,0.314638293,10.776142
2038,3801,0.565004083,2.6017205
2847,3800,0.049987726,113.84378
3799,166,0.019644164,0.0
2177,3798,0.526510233,13.836182
3797,1162,1.287270182,-0.0
2081,3796,0.327779815,18.346271
685,3795,0.107197006,347.66246
3794,751,0.624882655,172.30591
3793,640,0.449151018,52.88007
3792,3290,0.009968112,0.0
3791,1001,0.835868483,0.0
3790,3702,0.076625474,0.0
1617,3789,0.729390754,14.285666
3788,2895,0.292764226,52.341263
3787,2396,0.723625991,265.34415
3786,3695,0.073315542,0.0
3785,3133,0.030882974,0.0
1289,3784,0.078359979,304.24258
3783,3317,0.263397556,0.0
3782,3579,1.000759999,13.701095
3781,3634,0.132597983,0.0
3780,1703,1.577913492,-0.0
3779,3775,0.211715915,-0.0
3778,1476,0.295191591,0.0
3777,2585,0.278933268,1e-12
3776,2765,0.583832278,0.0
3775,1442,0.160900226,0.0
1563,3774,0.019183109,1370.9178
3773,559,0.536065612,-0.0
3711,3772,0.514101517,18.566525
3771,3111,0.840255723,0.0
3770,1591,0.078392843,0.0
3769,1512,0.380776929,-0.0
294,3768,0.554011361,3.1701858
3767,1790,1.296801676,-0.0
3766,2454,1.41503559,-0.0
2232,3765,0.752849324,5e-13
3764,1632,0.340085742,-0.0
3062,3763,0.491797103,1.0866942
3762,1611,0.473951583,-0.0
3761,630,0.436865108,59.959665
3760,2373,1.529682687,-0.0
3759,1524,0.135026855,-0.0
3758,3227,0.20462845,211.71271
3757,2793,0.064543593,-0.0
3756,301,1.166577082,-0.0
3755,2668,0.4097157,-0.0
3754,3492,0.395626695,0.0
3753,2463,0.696437822,11.545867
2172,3752,0.208444803,0.58697352
3751,3006,0.694706375,36.632744
3750,1810,0.268076577,0.0
3256,3749,0.448805822,320.29569
3748,1724,1.397964114,0.46183467
3747,1335,0.245406035,-0.0
3746,1743,0.412830356,0.0
3745,1630,0.254867935,0.0
2289,3744,0.31764735,116.25475
2216,3743,2.603427924,5e-13
3742,2011,1.027364778,192.43111
3741,370,1.736939247,0.0
3740,2967,0.21032046,0.0
3739,2615,0.495816399,-0.0
3738,1130,0.06754134,-0.0
498,3737,1.227501288,17.878896
2570,3736,0.753227469,0.8725282
3735,2306,0.093981016,0.0
3734,2572,0.05871485,0.0
1176,3733,0.883874483,76.63229
3732,2727,0.039272337,0.0
1539,3731,1.393939534,351.01714
3730,165,0.22585249,1.5e-12
3729,223,0.618221493,-0.0
2698,3728,0.287735993,92.155381
3727,1487,0.068328637,-0.0
3726,3132,1.185205001,6.5280974
3725,1749,1.037085938,0.0
3298,3724,0.101040622,1.9724425
3723,2019,0.898486702,0.0
3722,338,0.53162949,0.0
3721,3161,0.53723151,311.17258
3720,1982,0.319289738,0.0
3719,904,0.259297053,-0.0
3718,1236,1.531699707,0.0
2359,3717,0.874770631,4.574163
631,3716,0.337475365,1e-12
3715,174,1.119855965,0.0
3714,1857,1.145603322,0.0
3713,873,0.069915852,60.038507
3712,1850,0.753469692,0.0
1408,3711,0.203924745,18.566525
3710,2030,0.290834914,-0.0
94,3709,0.23812703,341.06419
19,3708,0.386325865,376.4589
3707,2829,0.040295832,0.0
3706,169,0.16195708,0.0
3705,2440,0.433789291,-0.0
3704,3666,0.765041457,-0.0
3703,548,0.853892914,138.74923
3279,3702,0.066232905,137.18259
3701,1531,0.50206684,0.0
3700,465,0.46721139,0.0
3699,1761,0.817888634,-0.0
3698,1699,0.171342508,0.0
3697,3251,0.437164201,0.0
1424,3696,0.327140592,4.0209861
3695,2046,0.446870621,0.0
3694,342,0.059978823,1e-12
3693,3210,0.503138477,180.4301
198,3692,0.872925008,13.603237
1593,3691,0.928160558,1.4039772
3690,1046,0.438574024,29.616583
3689,1312,0.104458438,-0.0
3688,2429,1.69202169,-0.0
3687,1144,0.296896176,53.880712
841,3686,0.222824031,152.23992
3685,877,0.175819232,-0.0
2687,3684,0.288107061,6.4831489
403,3683,0.931175272,14.587689
3682,3529,0.045291011,-0.0
978,3681,1.827239468,1365.1213
1897,3680,1.239815204,3.0776449
3536,3679,0.279663899,203.15677
547,3678,0.386247063,25.919376
3677,3297,0.855048067,40.944881
3676,2267,1.207275674,0.0
2522,3675,0.549680021,644.53658
3674,2249,0.553391972,0.5003209
3673,1517,1.468736255,576.92748
3672,1602,0.116062713,2434.0098
3671,1987,0.231090636,0.0
3670,2881,0.232644727,0.96215557
3081,3669,0.498729479,414.77716
3668,1084,0.855192416,0.0
1974,3667,0.793420771,5e-13
3666,874,0.870333546,0.0
3184,3665,0.186528947,337.75567
3664,2667,0.705920645,2.8004745
3455,3663,0.533791722,1.0893382
3662,2996,0.965806982,-0.0
3661,2749,0.19563892,0.0
3660,2450,0.298625449,0.0
3659,2161,2.793658974,390.8433
3658,1429,0.392315873,0.58312059
3202,3657,1.430920622,2.3476596
3656,2031,0.792617797,0.0
3655,2282,0.771850797,-0.0
151,3654,0.797409489,2047.3812
3653,1408,0.753010923,-0.0
3652,1228,0.32691484,1.0006418
3651,1959,1.402681665,53.110987
3650,3394,0.871479585,0.0
3225,3649,3.460088944,1.385504
3648,352,1.11195338,-0.0
3647,2408,0.023609219,0.0
3646,1919,5.178225403,234.98472
3645,157,2.937236994,0.0
3644,3412,0.286608245,0.0
3643,3421,0.304524093,0.0
3642,2885,0.062622427,-0.0
3641,986,0.174999075,0.0
3640,2056,1.062672718,-0.0
736,3639,0.537337958,1.5e-12
3638,3510,0.40771278,1.5394489
94,3637,0.172505718,76.850301
3636,1420,0.05215152,0.0
3635,2921,1.814716562,-0.0
3634,711,0.107999746,0.0
3633,2982,2.725390022,-0.0
3632,1372,0.645324545,0.0
3631,2706,0.209342153,0.0
3630,1452,0.17224988,0.0
3629,3536,1.142748326,-0.0
3628,661,1.338181226,-0.0
3627,2664,0.244456731,142.60227
3626,189,0.373985604,-0.0
3625,2766,0.190996023,0.0
3624,8,0.317808384,0.0
1776,3623,0.306669785,5e-13
1724,3622,0.616441869,1.4251294
3621,604,0.171374688,0.0
3620,3309,1.160492083,106.22197
2193,3619,0.561331324,16.445835
3618,1412,0.479024842,0.0
3617,140,0.716175008,342.87906
3616,603,0.753710793,0.0
3615,2105,4.502755509,37.059112
253,3614,0.04339947,1e-12
3613,2342,0.102875423,-0.0
3612,2854,0.210551448,0.0
761,3611,0.187434361,0.92805273
2987,3610,0.104462601,334.70717
3609,2351,0.228306612,16.897907
3122,3608,1.352159829,5.9940043
3607,691,0.622627874,-0.0
2576,3606,1.20846618,5e-13
434,3605,1.824535073,1.1924552
3604,2169,0.949225666,22.387658
3603,3507,0.365207326,1.9243111
3602,2631,0.696792281,0.0
3601,3372,0.840516318,-0.0
3600,565,0.878116331,177.95836
3599,2730,0.84917587,-0.0
1368,3598,0.776483892,16.102111
3597,1855,0.164753952,-0.0
3596,1802,1.730630467,0.0
1721,3595,1.220603746,0.67422634
3594,1409,2.736798157,0.0
3593,519,0.075203891,14.960627
3592,2776,0.789672335,-0.0
1129,3591,0.643322284,1.5203143
3590,1741,0.278750984,0.0
3589,322,0.052781201,0.0
3540,3588,1.708277206,4.362641
540,3587,1.136671908,0.35958738
3586,1654,0.483099112,-0.0
3585,3479,0.594221514,0.0
3584,2592,0.357616705,-0.0
3583,1458,0.294305532,-0.0
3582,1464,1.017120813,3.2624992
3581,1031,0.762708228,0.0
3580,214,0.278655308,0.0
3579,719,2.645004064,21.475312
3578,2892,1.592224178,0.0
3100,3577,0.603796529,116.09909
3576,3558,0.549610817,0.0
3575,3250,1.67555657,0.0
3112,3574,0.298267058,6.2055263
3573,1275,0.082631374,-0.0
182,3572,0.676785044,20.726829
1964,3571,0.327403084,1.171303
3570,2981,0.192584826,0.0
3569,904,0.778516305,-0.0
3568,3466,0.063903638,0.0
3567,2058,0.436595746,-0.0
3566,2863,0.197442718,0.0
3565,149,0.066628295,0.0
3564,3140,0.993416465,0.0
3563,1879,0.214796529,0.0
2388,3562,2.067928249,1.3484527
3561,3014,0.297871982,0.0
3560,401,0.05596788,0.0
3559,187,0.37310614,0.0
3558,2524,0.864549886,0.0
3557,1607,0.370253922,0.0
3556,144,0.141338556,-0.0
969,3555,0.392995161,2.5911444
806,3554,0.634182824,4.410146
3553,254,0.579278904,765.7498
3552,474,0.939546199,0.0
3551,994,0.095202667,-0.0
3550,696,2.485563546,-0.0
3549,761,0.484741986,680.70319
3548,524,0.717891735,0.0
3547,3052,0.648216862,-0.0
3546,1310,0.157572225,6207.4157
3545,3471,0.827648823,839.15696
3544,2816,0.022356377,0.0
1472,3543,0.717377123,28.283134
3542,3430,1.422052386,345.07554
3541,2544,0.690035338,0.0
2003,3540,1.278141729,5.4002292
3539,2040,1.833706278,0.0
3538,2405,0.614168632,0.0
3233,3537,0.442461733,143.84553
2935,3536,0.665452752,203.15677
3535,1599,0.808584721,5.9653645
3441,3534,0.292778616,2884.6778
1641,3533,0.746976141,14.019283
2785,3532,0.276568867,39.150353
2070,3531,3.668394775,476.5403
1814,3530,1.88855335,2.8423267
3529,181,0.237411078,-0.0
3528,372,0.748488421,79.019222
3527,2232,0.26253881,38.708461
3526,283,0.965342966,0.0
1477,3525,0.883623337,22.891967
3524,954,2.083917873,-0.0
3523,351,0.750095231,-0.0
495,3522,2.482899655,5e-13
3521,305,0.689150935,-0.0
1432,3520,0.218097582,4110.3333
3519,1722,0.295207353,0.0
3132,3518,1.020891839,5.7798383
3517,1829,0.503289794,-0.0
3516,1694,0.641412617,0.0
3515,1190,0.939770697,-0.0
3514,3154,0.081769817,0.0
3513,2582,2.786399735,1e-12
3512,1576,0.798504388,0.0
3511,530,0.299435509,0.0
1633,3510,0.146128596,40.304888
3509,1308,0.182900305,0.0
3508,1066,0.206912061,0.0
3507,688,0.242678367,1.9243111
3506,283,3.381457556,0.0
3505,480,1.441675378,124.16415
3504,2259,1.80508469,96.523446
3503,315,0.066961732,0.0
3502,111,0.91308561,17.777788
3501,22,0.395001427,111.63705
3500,2117,0.111056862,0.0
813,3499,0.237873112,130.23938
3498,2084,0.351820634,0.0
3497,3078,0.292532562,0.0
3496,2143,1.122937719,1.9243111
3495,2136,0.182739971,0.0
3494,2586,0.132540283,0.0
2592,3493,0.503667906,28.920344
3492,1525,0.80954433,0.0
91,3491,0.660551296,126.50421
2226,3490,0.050375079,1.5e-12
3489,207,0.28268904,237.07513
2982,3488,0.904078707,1093.3237
2404,3487,1.468036704,0.029947149
3486,2043,0.441449943,0.0
3485,2156,0.122596445,0.0
3484,2361,1.293565736,0.0
3483,2601,1.116113757,0.0
3482,1574,0.161769257,0.0
3481,2902,0.208942997,1e-12
3398,3480,2.377813559,22.00874
3479,47,1.776105732,0.0
3478,1998,0.173376482,1e-12
3477,601,0.436690818,0.0
2749,3476,0.719637419,36.011619
3475,3413,0.161659979,-0.0
3474,2001,0.709210322,-0.0
3473,2511,0.039929391,0.0
3472,924,1.347460779,10.006418
3471,1304,0.790308586,839.15696
1349,3470,0.304286935,167.02041
3469,2383,0.067638803,0.0
3468,2460,0.059955921,-0.0
3467,2629,0.571791346,46.183467
3466,1338,0.128395892,0.0
1138,3465,0.065134866,181.98918
3464,2001,1.290940379,-0.0
3463,1396,0.382383739,0.0
1799,3462,0.223942859,8.0821068
2441,3461,0.087716506,490.59945
3460,1973,0.279833519,-0.0
3459,2044,1.79564241,-0.0
3458,2161,2.15079254,30.664014
3457,2566,0.599047727,-0.0
3456,484,0.393973011,-0.0
3455,2068,2.568661689,6.2848471
2980,3454,1.07348101,2.3055897
3453,1751,0.242653833,0.0
847,3452,1.65343355,1.7662086
228,3451,0.584493138,1.8455293
1598,3450,0.196698081,222.00885
3449,2928,0.252908112,0.0
3448,423,0.517801476,84.823635
1686,3447,0.197968129,143.32994
2806,3446,0.039251535,5e-13
3445,589,0.483042531,-0.0
3237,3444,0.699031897,61.635637
3443,1926,0.011611995,-0.0
3442,2786,0.130621117,0.0
1179,3441,0.173131518,2884.6778
3440,1296,0.484075725,-0.0
3439,1862,0.195065251,0.0
3438,102,0.611635737,-0.0
445,3437,0.38067913,16.995792
599,3436,1.306935493,3.0649988
3435,2781,0.881841564,0.0
145,3434,0.779531798,229.59097
3433,2757,1.989668211,1.5e-12
3432,2768,0.712970152,0.0
3431,3026,0.347984888,0.0
2649,3430,0.938346932,822.96357
3429,1892,0.092121515,-0.0
3428,2698,1.442713469,-0.0
3427,1968,0.483156394,-0.0
3426,159,1.062191371,0.0
376,3425,0.276255754,0.70859866
3424,362,0.403316196,0.0
3423,2983,0.111577593,0.0
3422,3390,0.970089988,191.12258
3421,231,0.060904885,0.0
3420,695,1.637002882,12.426917
3419,3260,0.574138776,-0.0
3418,1891,0.124943272,0.0
3417,2502,1.138032032,689.41252
2416,3416,1.145166274,0.94391687
3415,358,0.639188996,0.0
3414,2372,0.168520155,-0.0
3413,2082,0.044887584,0.0
3412,3265,0.40081719,31.417955
3411,3372,1.263400632,103.68509
590,3410,0.18034587,276.69971
1432,3409,0.157002805,36.56422
3408,2893,0.200462528,-0.0
3407,2572,0.129762389,0.0
3406,1298,0.132611057,0.0
3405,50,2.101127789,494.76111
2823,3404,0.694522962,1.6075671
3403,1530,0.884599687,0.0
3402,762,0.036616835,0.0
3401,2531,0.350214055,0.0
3400,2587,1.61089339,5e-13
3399,3012,0.133771055,-0.0
1027,3398,1.840113669,165.76562
3397,50,0.555511128,-0.0
3396,198,0.158476572,0.0
1574,3395,0.129093443,218.94748
2809,3394,3.286822114,14.481324
3393,59,1.072604564,6.4656854
3009,3392,0.02507008,3.5e-12
3391,2165,0.7982962,0.0
3390,257,2.36376294,0.0
3389,2741,0.115947056,0.0
3388,1392,0.036006497,0.0
3387,2631,0.391307646,0.0
3386,1802,0.290706436,1314.6731
3385,661,2.367571149,411.57167
3384,1987,1.115580659,-0.0
3383,2032,1.529705475,0.0
3382,1404,0.048598991,132.39261
1985,3381,0.268834973,9.994414
3380,1224,0.507179348,0.0
505,3379,1.040188023,0.19886707
3378,1919,0.301324399,-0.0
3377,3306,0.701146971,-0.0
3376,2584,0.45399648,0.0
2516,3375,0.083659411,77.382675
3374,2267,2.619405757,0.0
3373,1751,0.486151106,7.6972445
3372,3243,0.66604198,621.40175
3371,236,0.303965748,0.0
1022,3370,0.619268661,1e-12
3369,1256,0.307357252,0.0
3368,21,0.139403444,0.0
3043,3367,0.30066667,48.681786
3366,2857,0.096379606,0.0
3365,497,0.319740923,0.0
741,3364,0.460847084,389.70604
1616,3363,1.040159397,23.14315
3362,259,1.058665763,-0.0
3361,2930,0.461460139,0.0
3360,73,0.610709949,408.88597
3359,3230,0.08819229,-0.0
3358,2704,2.375859369,53.110987
3357,1250,0.345083483,-0.0
1562,3356,1.304807471,15.73637
3355,1643,1.072861781,0.5003209
3354,682,0.611636795,3.0788978
3353,410,1.015540779,-0.0
3352,1414,0.918965568,-0.0
1934,3351,0.134521443,333.15506
3350,2731,0.158514568,646.89126
913,3349,0.486254982,17.154433
3348,3347,0.45074748,-0.0
3347,3034,0.563083233,-0.0
3346,1538,0.395893465,-0.0
3345,3013,0.271765058,-0.0
2031,3344,1.605440958,238.05771
1975,3343,0.123363664,2.1552285
3342,1087,0.048627224,0.0
